"raceId","mean_lap_time","median_lap_time","mean_race_time","median_race_time","circuitId","year","round","circuit_name","circuit_length","mean_speed"
352,106.850383901194,103.776018867925,5130.11015789474,5470.19,22,2010,16,"Suzuka Circuit",5807,195.649273654751
354,80.9254859859361,80.3605285714286,5556.749375,5626.3075,18,2010,18,"Autódromo José Carlos Pace",4309,191.68744939877
355,110.574877876814,109.662827272727,5962.32295454545,6020.4955,24,2010,19,"Yas Marina Circuit",5281,171.934171351109
841,96.1503461408427,94.899649122807,4707.05145454545,5401.425,1,2011,1,"Albert Park Grand Prix Circuit",5278,197.615513231406
842,107.4744249546,106.550280032468,5021.69958333333,5878.634,2,2011,2,"Sepang International Circuit",5543,185.670218830474
843,105.7527309614,105.351607142857,5652.76991666667,5846.4815,17,2011,3,"Shanghai International Circuit",5451,185.561165386478
844,95.4426484374564,94.8793448275862,5400.49026086956,5452.155,5,2011,4,"Istanbul Park",5338,201.343951730266
845,92.884859156107,92.5281615384615,5762.05775,5972.7925,4,2011,5,"Circuit de Barcelona-Catalunya",4657,180.494433132784
846,97.8360361262079,101.232597402597,6918.36882608696,7795.85,6,2011,6,"Circuit de Monaco",3337,122.789112025175
849,106.661269696293,104.081496794872,4701.18658333333,5359.332,9,2011,9,"Silverstone Circuit",5891,198.831310187722
850,100.438217728626,99.8566271186441,5316.88191666667,5878.6425,20,2011,10,"Nürburgring",5148,184.51940326215
851,95.5289153792996,94.211943627451,5878.76358333333,6451.377,11,2011,11,"Hungaroring",4381,165.097655902179
852,120.658116714447,120.201977272727,4653.45995652174,5252.357,13,2011,12,"Circuit de Spa-Francorchamps",7004,208.973923069537
853,101.054703415824,93.8994038461538,4034.77895238095,4859.687,14,2011,13,"Autodromo Nazionale di Monza",5793,206.371393859677
854,120.735597237483,119.327275,6708.403125,7167.874,15,2011,14,"Marina Bay Street Circuit",4940,147.297072337493
855,104.487116507584,103.996481132075,5315.898125,5499.433,22,2011,15,"Suzuka Circuit",5807,200.074427343228
858,111.546985773636,108.321740740741,5304.03916666667,5870.787,24,2011,18,"Yas Marina Circuit",5281,170.435802170222
859,80.1358701059424,79.7030357142857,5172.547,5571.4025,18,2011,19,"Autódromo José Carlos Pace",4309,193.576234706032
860,98.6254118533205,98.0866034482759,4895.36219047619,5653.64,1,2012,1,"Albert Park Grand Prix Circuit",5278,192.656229697258
861,177.738229723564,177.9998125,9493.217,9937.5105,2,2012,2,"Sepang International Circuit",5543,112.270725499155
862,104.83075833321,104.097410714286,5637.88358333333,5826.822,17,2012,3,"Shanghai International Circuit",5451,187.193151246939
864,92.1397252579678,91.6697538461538,5198.37808333333,5962.254,4,2012,5,"Circuit de Barcelona-Catalunya",4657,181.95409149595
865,83.6384452207967,82.3104444444444,5686.00447619048,6370.658,6,2012,6,"Circuit de Monaco",3337,143.632512157375
866,80.5182290132129,79.9461428571429,5142.86241666667,5564.6535,7,2012,7,"Circuit Gilles Villeneuve",4361,194.981933810587
868,101.882117122732,99.2143076923077,4760.411,5147.751,9,2012,9,"Silverstone Circuit",5891,208.158218526734
869,83.0629473433322,82.6864253731343,5466.71466666667,5494.295,10,2012,10,"Hockenheimring",4574,198.240015875404
870,89.4784386595825,88.8224565217391,6040.63758333333,6099.6815,11,2012,11,"Hungaroring",4381,176.261457355134
871,126.537337824415,123.022204545455,5084.18075,5403.152,13,2012,12,"Circuit de Spa-Francorchamps",7004,199.264505113802
872,91.5764212951595,91.1251698113207,4533.029375,4812.291,14,2012,13,"Autodromo Nazionale di Monza",5793,227.731109220604
873,123.420611729095,123.265110169492,6590.439125,7260.0245,15,2012,14,"Marina Bay Street Circuit",4940,144.092625622659
874,102.758673306167,102.1105,5070.32595454545,5385.655,22,2012,15,"Suzuka Circuit",5807,203.43976160254
877,116.548056368944,116.111454545455,5481.09808695652,6378.743,24,2012,18,"Yas Marina Circuit",5281,163.122411409564
878,104.967750484257,104.293919642857,5460.51279166667,5822.638,69,2012,19,"Circuit of the Americas",5513,189.07521508691
879,89.7000576167425,89.4733450704225,5698.20122727273,6329.136,18,2012,20,"Autódromo José Carlos Pace",4309,172.936343767795
880,95.0507716972265,94.5964137931035,5082.59071428571,5448.786,1,2013,1,"Albert Park Grand Prix Circuit",5278,199.90158586534
881,109.265418436293,107.808095616883,5350.05963636364,5951.9035,2,2013,2,"Sepang International Circuit",5543,182.626857477644
882,105.105486516135,104.556732142857,4991.82563636364,5825.001,17,2013,3,"Shanghai International Circuit",5451,186.7038596219
884,92.4119916302448,91.7713153846154,5528.09040909091,5984.1925,4,2013,5,"Circuit de Barcelona-Catalunya",4657,181.418014093672
885,104.579276918239,106.403480769231,7256.01327272727,8289.7415,6,2013,6,"Circuit de Monaco",3337,114.871706460469
886,81.0789104488178,80.6770579710145,5372.87422727273,5555.9155,7,2013,7,"Circuit Gilles Villeneuve",4361,193.633583790086
887,107.817513603268,107.689961538462,5434.39418181818,5595.895,9,2013,8,"Silverstone Circuit",5891,196.69902682079
888,102.134500203943,102.051125,5490.50363636364,6111.3905,20,2013,9,"Nürburgring",5148,181.454845943276
890,89.6922702614001,89.6252826086956,5674.24472727273,6168.469,11,2013,10,"Hungaroring",4381,175.841239763862
891,116.463019234705,116.057590909091,4701.23436363636,5063.363,13,2013,11,"Circuit de Spa-Francorchamps",7004,216.501342363331
892,89.9855186803314,89.6612641509434,4578.84033333333,4746.879,14,2013,12,"Autodromo Nazionale di Monza",5793,231.757290571226
893,118.829322699549,118.64912295082,6847.15513636364,7200.6695,15,2013,13,"Marina Bay Street Circuit",4940,149.660029999207
895,100.583341216566,100.060726415094,5030.2304,5242.0795,22,2013,15,"Suzuka Circuit",5807,207.839586030344
897,108.950135120598,108.765363636364,5939.70980952381,5947.945,24,2013,17,"Yas Marina Circuit",5281,174.498177344671
898,107.88606470888,107.824142857143,6010.25823809524,6013.681,69,2013,18,"Circuit of the Americas",5513,183.960737223613
899,79.7995813677272,79.4517,5210.64031818182,5575.717,18,2013,19,"Autódromo José Carlos Pace",4309,194.391997227614
900,101.485348338265,99.1835175438597,4752.3417,5604.361,1,2014,1,"Albert Park Grand Prix Circuit",5278,187.227026473494
901,111.329809031009,110.137018181818,5136.83528571429,6043.287,2,2014,2,"Sepang International Circuit",5543,179.240404467432
903,106.574516747562,106.049972727273,5488.10322727273,5844.921,17,2014,4,"Shanghai International Circuit",5451,184.130321195652
904,94.0070822091817,93.8122384615385,5807.52031818182,6098.4145,4,2014,5,"Circuit de Barcelona-Catalunya",4657,178.339754899472
905,88.1883764258323,85.9882337662338,5511.2341,6587.4315,6,2014,6,"Circuit de Monaco",3337,136.222033865237
906,88.6155258096625,85.4495714285714,5064.2057,5954.948,7,2014,7,"Circuit Gilles Villeneuve",4361,177.165342715691
907,75.7278639068853,75.2810123742455,4993.02827272727,5305.2645,70,2014,8,"Red Bull Ring",4318,205.271866893193
908,205.409689167594,172.924058823529,8311.3574,8851.5895,9,2014,9,"Silverstone Circuit",5891,103.245373117218
909,85.6580241205991,85.4797575757576,5335.8090952381,5651.018,10,2014,10,"Hockenheimring",4574,192.234179681949
910,101.467420349956,97.9767857142857,5508.95145454545,6809.315,11,2014,11,"Hungaroring",4381,155.435113513328
911,118.454529610305,116.940102272727,4575.28272727273,5130.977,13,2014,12,"Circuit de Spa-Francorchamps",7004,212.861425248583
912,91.4476149613335,90.9836037735849,4496.52804545455,4795.7835,14,2014,13,"Autodromo Nazionale di Monza",5793,228.051874385329
913,121.156317702905,121.1076,6582.59357142857,7256.596,15,2014,14,"Marina Bay Street Circuit",4940,146.785576989962
914,157.366651033409,156.026127906977,6440.19859090909,6741.9545,22,2014,15,"Suzuka Circuit",5807,132.843902203662
916,111.391078227655,109.065267857143,5456.036,6030.345,69,2014,17,"Circuit of the Americas",5513,178.172258638508
917,77.1890999525166,77.2084468812877,5275.8685,5427.511,18,2014,18,"Autódromo José Carlos Pace",4309,200.966198719023
918,109.835101507012,109.667581818182,5551.5783,5976.2595,24,2014,19,"Yas Marina Circuit",5281,173.092205853576
926,97.1926533630994,97.5657894736842,5248.82269230769,5548.59,1,2015,1,"Albert Park Grand Prix Circuit",5278,195.496257613376
927,110.925452392724,110.488309090909,5484.91478947368,6078.103,2,2015,2,"Sepang International Circuit",5543,179.893789653896
928,107.960105010083,107.310339285714,5464.45355,5987.4055,17,2015,3,"Shanghai International Circuit",5451,181.767144429577
930,94.4606187149768,94.4353230769231,5860.13745,6134.4105,4,2015,5,"Circuit de Barcelona-Catalunya",4657,177.483487066572
931,84.5006004122574,84.3367243589744,6039.8136,6573.958,6,2015,6,"Circuit de Monaco",3337,142.167037173589
932,80.4692574163641,80.2593260869565,5350.36095,5543.222,7,2015,7,"Circuit Gilles Villeneuve",4361,195.100594985823
933,82.0747734176562,77.6415142857143,4614.22972222222,5433.9435,70,2015,8,"Red Bull Ring",4318,189.398025150758
934,109.9584729366,107.36187688537,4866.822625,5509.4515,9,2015,9,"Silverstone Circuit",5891,192.86917536794
936,93.5014854188338,93.3052753623188,6110.8741,6416.65,11,2015,10,"Hungaroring",4381,168.677534152021
937,121.87190274071,118.172720930233,4621.14821052632,5074.384,13,2015,11,"Circuit de Spa-Francorchamps",7004,206.892642462842
938,93.0567004795127,90.1521730769231,4225.1578,4700.49,14,2015,12,"Autodromo Nazionale di Monza",5793,224.108526226882
939,121.077052716416,120.550336065574,6462.3484,7303.8765,15,2015,13,"Marina Bay Street Circuit",4940,146.881672464008
940,102.019687570271,102.014471153846,5313.7534,5322.3885,22,2015,14,"Suzuka Circuit",5807,204.913389737648
942,125.8542748807,119.764223214286,5032.9691,6655.8185,69,2015,16,"Circuit of the Americas",5513,157.696669571322
944,78.8046164774684,78.8326714285714,5502.54252631579,5495.634,18,2015,18,"Autódromo José Carlos Pace",4309,196.846335829009
945,109.710936144836,109.319018181818,5963.35215789474,5953.91,24,2015,19,"Yas Marina Circuit",5281,173.288102973632
948,115.039069146957,115.275754385965,5599.03457142857,6519.895,1,2016,1,"Albert Park Grand Prix Circuit",5278,165.168234938753
950,107.726413857733,107.672482142857,5988.29668181818,5992.4325,17,2016,3,"Shanghai International Circuit",5451,182.161452305611
952,94.1822738916639,93.9935923076923,5799.18485,6142.607,4,2016,5,"Circuit de Barcelona-Catalunya",4657,178.008018996066
953,100.359368323756,94.1046428571429,5904.72890909091,7182.369,6,2016,6,"Circuit de Monaco",3337,119.701829541671
954,79.9484991066815,79.9684782608696,4970.10781818182,5487.6945,7,2016,7,"Circuit Gilles Villeneuve",4361,196.371416292016
956,75.2054872051457,75.1500357142857,4823.80886363636,5263.9785,70,2016,9,"Red Bull Ring",4318,206.697683609134
957,118.616007313732,111.741333333333,5003.86727272727,5709.437,9,2016,10,"Silverstone Circuit",5891,178.792057499518
958,87.8655218584272,87.9945942028986,6033.59890909091,6070.6185,11,2016,11,"Hungaroring",4381,179.49702757598
959,82.8580279584459,82.8393939393939,5329.34518181818,5462.62,10,2016,12,"Hockenheimring",4574,198.730290905041
960,142.185736526393,144.329613636364,5194.40738095238,6331.718,13,2016,13,"Circuit de Spa-Francorchamps",7004,177.334243335438
961,97.4913515182561,89.4605865384615,4192.62386363636,4674.034,14,2016,14,"Autodromo Nazionale di Monza",5793,213.914359327502
962,116.176572034735,115.990061338798,6770.10015,6989.3945,15,2016,15,"Marina Bay Street Circuit",4940,153.077334685713
963,106.396044715274,105.861464285714,5245.49328571429,5864.261,2,2016,16,"Sepang International Circuit",5543,187.552084792258
964,99.9389634021639,100.214896044993,5246.34754545455,5238.865,22,2016,17,"Suzuka Circuit",5807,209.179676157691
965,109.138606766874,107.6285,5266.60386363636,5920.0065,69,2016,18,"Circuit of the Americas",5513,181.849490184475
967,149.98600661655,153.405929577465,9453.47504761905,10890.495,18,2016,20,"Autódromo José Carlos Pace",4309,103.425648498387
968,109.247218614692,108.544690909091,4970.35463636364,5908.6515,24,2016,21,"Yas Marina Circuit",5281,174.023652419497
969,91.6968638756074,91.3823509615385,4291.08735,5065.2505,1,2017,1,"Albert Park Grand Prix Circuit",5278,207.21319352618
970,110.492274179209,107.030327272727,5102.79005263158,5899.297,17,2017,2,"Shanghai International Circuit",5451,177.601557627207
973,93.2986588387,89.8437692307692,5223.11236842105,5787.995,4,2017,5,"Circuit de Barcelona-Catalunya",4657,179.693901377346
974,80.6814406147707,80.7860961538462,5709.14295,6288.971,6,2017,6,"Circuit de Monaco",3337,148.896696792505
975,81.6228385233647,81.1925138339921,5282.23794444444,5614.011,7,2017,7,"Circuit Gilles Villeneuve",4361,192.343225058339
977,71.8975864278749,70.6221,4438.03573684211,4924.589,70,2017,9,"Red Bull Ring",4318,216.20753591769
978,97.8518211492375,97.84651,4829.28577777778,4920.631,9,2017,10,"Silverstone Circuit",5891,216.731786398288
979,87.4307658862486,87.0542028985507,5751.76573684211,5999.989,11,2017,11,"Hungaroring",4381,180.389589867251
980,116.827628963203,116.368670454545,4537.1252,5112.64,13,2017,12,"Circuit de Spa-Francorchamps",7004,215.825658911058
981,87.5060759396614,87.6133269230769,4375.55155,4563.352,14,2017,13,"Autodromo Nazionale di Monza",5793,238.324022372802
982,133.379107816816,128.393551724138,6469.67394117647,7426.366,15,2017,14,"Marina Bay Street Circuit",4940,133.334225210328
983,98.5193015258016,99.0466909090909,5307.35489473684,5447.568,2,2017,15,"Sepang International Circuit",5543,202.547111996871
984,102.096617908384,100.775037735849,4685.53163157895,5258.999,22,2017,16,"Suzuka Circuit",5807,204.758986421658
985,103.198832126623,102.746864935065,4772.94965,5644.7645,69,2017,17,"Circuit of the Americas",5513,192.316129853565
987,78.6504673416029,78.2501690140845,5391.65511764706,5519.202,18,2017,19,"Autódromo José Carlos Pace",4309,197.232140180743
988,104.883171432063,104.95287962963,5406.20445,5714.011,24,2017,20,"Yas Marina Circuit",5281,181.264541684026
989,93.377601198774,93.2204827586207,4369.14,5398.464,1,2018,1,"Albert Park Grand Prix Circuit",5278,203.48348807497
991,103.183510819328,103.182178571429,5752.1724,5774.0585,17,2018,3,"Shanghai International Circuit",5451,190.181549786191
993,89.6606953239025,89.540640625,5332.96258823529,5748.205,4,2018,5,"Circuit de Barcelona-Catalunya",4657,186.984942950031
994,79.8564393775961,79.6490071428571,6041.23875,6198.806,6,2018,6,"Circuit de Monaco",3337,150.43495670019
995,79.6050151211781,79.7896119402985,5223.00883333333,5336.234,7,2018,7,"Circuit Gilles Villeneuve",4361,197.218730203134
997,70.7635433223205,70.8400428571429,4382.65865,4938.2355,70,2018,9,"Red Bull Ring",4318,219.672436825204
998,104.521764000388,101.516519230769,4544.24485,5258.9755,9,2018,10,"Silverstone Circuit",5891,202.90128283638
999,83.0769372466401,83.2984776119403,5200.6925,5577.585,10,2018,11,"Hockenheimring",4574,198.206632860264
1000,85.098497432291,85.3774637681159,5506.14689473684,5886.427,11,2018,12,"Hungaroring",4381,185.333472104472
1001,118.69690104509,116.372,4745.24023529412,5045.848,13,2018,13,"Circuit de Spa-Francorchamps",7004,212.42677591407
1002,89.3373470767799,88.7543269230769,4315.06705263158,4630.635,14,2018,14,"Autodromo Nazionale di Monza",5793,233.438765336031
1003,111.655652431718,112.017583333333,6727.91273684211,6725.593,15,2018,15,"Marina Bay Street Circuit",4940,159.275411613179
1005,102.109207986364,101.010182692308,4925.79855,5280.535,22,2018,17,"Suzuka Circuit",5807,204.733739613294
1006,106.239177289834,102.848419642857,4791.6534,5686.691,69,2018,18,"Circuit of the Americas",5513,186.812440629651
1008,75.1051315445845,75.1884285714286,4936.92305,5254.036,18,2018,20,"Autódromo José Carlos Pace",4309,206.542478269829
1009,112.649150658569,111.216203703704,5480.20931578947,6005.675,24,2018,21,"Yas Marina Circuit",5281,168.768249816838
1010,90.628439499837,90.0934649122807,4692.849,5149.028,1,2019,1,"Albert Park Grand Prix Circuit",5278,209.656042902892
1012,101.069818992597,101.112090909091,5276.9194,5552.416,17,2019,3,"Shanghai International Circuit",5451,194.158851728401
1014,87.4765119988345,87.6233636363636,5577.41525,5783.142,4,2019,5,"Circuit de Barcelona-Catalunya",4657,191.653732149533
1015,80.9907710145118,80.4139038461538,5999.72795,6227.309,6,2019,6,"Circuit de Monaco",3337,148.328011321778
1016,78.1655912996282,78.0098985507246,5110.55035,5380.355,7,2019,7,"Circuit Gilles Villeneuve",4361,200.850524367167
1018,70.5955912139332,70.6335714285714,4944.63835,4942.644,70,2019,9,"Red Bull Ring",4318,220.195053723581
1019,96.1836939039718,94.9649711538462,4341.3619,4903.9595,9,2019,10,"Silverstone Circuit",5891,220.490596058551
1020,99.3408668278759,98.2668203125,5188.30665,6279.9105,10,2019,11,"Hockenheimring",4574,165.756556448523
1021,83.5613198906701,83.7078913043478,5671.64005,5752.444,11,2019,12,"Hungaroring",4381,188.742830063422
1022,120.458201194053,116.701772727273,4804.06815789474,5052.132,13,2019,13,"Circuit de Spa-Francorchamps",7004,209.320741552339
1023,87.1677635218512,87.1217115384615,4313.9399,4557.924,14,2019,14,"Autodromo Nazionale di Monza",5793,239.248997076449
1024,116.666927328472,116.881959016393,6786.65675,7128.825,15,2019,15,"Marina Bay Street Circuit",4940,152.433945139651
1026,96.7194990693816,96.7076470588235,4764.44315,4932.09,22,2019,17,"Suzuka Circuit",5807,216.142558647907
1028,102.800454782425,102.788863636364,5288.0379,5653.3875,69,2019,19,"Circuit of the Americas",5513,193.061402714661
1029,78.5079144836743,78.9443521126761,5426.1456,5605.049,18,2019,20,"Autódromo José Carlos Pace",4309,197.59026974568
1030,105.038746028842,105.134935185185,5644.28895,5678.4155,24,2019,21,"Yas Marina Circuit",5281,180.996067820343
1031,75.9951889777038,76.8990774647887,4362.36655,5456.0835,70,2020,1,"Red Bull Ring",4318,204.549790705313
1032,74.4830322919838,71.4981142857143,4374.76375,5006.5915,70,2020,2,"Red Bull Ring",4318,208.702566499471
1033,84.5104890523969,84.1118115942029,5587.38455,5815.392,11,2020,3,"Hungaroring",4381,186.622988185781
1034,102.924823899269,102.368076923077,4826.30068421053,5313.953,9,2020,4,"Silverstone Circuit",5891,206.049417395706
1035,93.4055827992915,93.3105480769231,4785.9551,4814.1925,9,2020,5,"Silverstone Circuit",5891,227.048527126805
1036,85.3592652287871,85.3330692307692,5433.92895,5545.3025,4,2020,6,"Circuit de Barcelona-Catalunya",4657,196.407501342291
1037,115.670572567783,115.821181818182,4670.05168421053,5096.132,13,2020,7,"Circuit de Spa-Francorchamps",7004,217.984569802525
1038,118.808008996847,121.585358490566,5594.4504,6438.874,14,2020,8,"Autodromo Nazionale di Monza",5793,175.533620806266
1041,96.3220057945919,96.3557666666667,4895.9265,5771.9765,20,2020,11,"Nürburgring",5148,192.404631185956
1043,83.9082944221563,84.6319285714286,4745.92305,5331.8115,21,2020,13,"Autodromo Enzo e Dino Ferrari",4909,210.615650356177
1044,108.879415305231,107.636218542045,5820.1051,6172.222,5,2020,14,"Istanbul Park",5338,176.496171899233
1047,107.031492415587,107.100881818182,5582.10455,5816.453,24,2020,17,"Yas Marina Circuit",5281,177.626225430744
1053,116.386397201668,117.578031746032,6933.79842105263,7381.634,21,2021,2,"Autodromo Enzo e Dino Ferrari",4909,151.842486965021
1055,86.4182364474068,86.6007538461539,5378.09605,5634.936,4,2021,4,"Circuit de Barcelona-Catalunya",4657,194.000718936253
1056,77.4466513623219,77.6481298701299,5780.80773684211,5979.322,6,2021,5,"Circuit de Monaco",3337,155.11580925298
1058,73.8801382523258,71.1713,4614.9557,4979.61,70,2021,8,"Red Bull Ring",4318,210.405670153313
1060,72.0449908388546,72.0798142857143,5065.48557894737,5071.561,70,2021,9,"Red Bull Ring",4318,215.76517421967
1061,139.115976109391,138.179788461538,7086.30605263158,7131.857,9,2021,10,"Silverstone Circuit",5891,152.445467394225
1062,144.191077782091,108.0243,6720.3665,7506.1465,11,2021,11,"Hungaroring",4381,109.379860686213
1065,93.4056724237654,93.0484150943396,4349.16905263158,4924.9,14,2021,14,"Autodromo Nazionale di Monza",5793,223.271236733733
1067,95.8531340571256,96.0563947368421,5496.5133,5496.091,5,2021,16,"Istanbul Park",5338,200.4817076565
1069,103.987106875472,103.943018181818,5415.10085,5725.2055,69,2021,17,"Circuit of the Americas",5513,190.858276533908
1071,79.6873411247539,79.5357285714286,5413.6037,5571.042,18,2021,19,"Autódromo José Carlos Pace",4309,194.665799875474
1073,93.9021124391538,94.4231896551724,4933.23442105263,5423.037,24,2021,22,"Yas Marina Circuit",5281,202.461898951624
1076,92.6034722433042,92.1911465517241,4800.2825,5293.616,1,2022,3,"Albert Park Grand Prix Circuit",5278,205.184530770917
1077,90.8548639879268,89.310935483871,5308.9747368421,5554.02,21,2022,4,"Autodromo Enzo e Dino Ferrari",4909,194.512425909838
1079,90.1239559439577,89.9880153846154,5539.40405,5876.777,4,2022,6,"Circuit de Barcelona-Catalunya",4657,186.023791614576
1080,109.976764944262,110.012203125,6481.5148,7002.3645,6,2022,7,"Circuit de Monaco",3337,109.233982342439
1082,82.8902615974333,82.9550428571429,5236.3795,5806.853,7,2022,9,"Circuit Gilles Villeneuve",4361,189.402225272819
1083,169.993162529045,159.474365384615,7860.24335294118,8282.254,9,2022,10,"Silverstone Circuit",5891,124.755605957837
1084,72.5735823683769,72.5956642857143,4793.36815,5083.512,70,2022,11,"Red Bull Ring",4318,214.193643095858
1086,86.6669008909484,86.769152173913,5988.2701,5993.3565,11,2022,13,"Hungaroring",4381,181.979508184389
1087,119.314006731946,119.427136363636,4946.50910526316,5226.15,13,2022,14,"Circuit de Spa-Francorchamps",7004,211.328080337184
1089,91.0697132634565,91.2011320754717,4421.4481,4831.5365,14,2022,16,"Autodromo Nazionale di Monza",5793,228.998195477666
1091,127.397757906217,125.753355932203,5940.9483,7355.957,15,2022,17,"Marina Bay Street Circuit",4940,139.594293434046
1092,134.424154761905,134.802375,3763.87633333333,3774.4665,22,2022,18,"Suzuka Circuit",5807,155.516692941293
1093,110.580962053571,110.715419642857,5467.60775,6191.903,69,2022,19,"Circuit of the Americas",5513,179.477548679538
1095,83.5887036194948,83.5868309859155,5833.58172222222,5934.665,18,2022,21,"Autódromo José Carlos Pace",4309,185.580100280227
1096,92.2373433744584,92.2327068965517,5149.6342,5293.2115,24,2022,22,"Yas Marina Circuit",5281,206.116083838387
1100,145.571682869309,157.930431034483,7732.14142105263,9159.14,1,2023,3,"Albert Park Grand Prix Circuit",5278,130.525385332383
1104,85.0756348634517,84.9479220779221,6439.5115,6575.764,6,2023,6,"Circuit de Monaco",3337,141.206116407846
1105,81.1071723426573,81.0703636363636,5320.4209,5319.829,4,2023,7,"Circuit de Barcelona-Catalunya",4657,206.704284168252
1106,81.5324381727802,81.4680714285714,5359.05545,5694.2685,7,2023,8,"Circuit Gilles Villeneuve",4361,192.556488581024
1107,73.6603127146211,73.2114366197183,4958.314,5163.617,70,2023,9,"Red Bull Ring",4318,211.033586841052
1108,98.4920859498807,98.7542596153846,4787.21125,5134.4735,9,2023,10,"Silverstone Circuit",5891,215.322884021279
1109,88.3454153827138,85.6592028985507,5351.7907,5927.0025,11,2023,11,"Hungaroring",4381,178.521997227328
1110,114.321426565425,114.333431818182,4900.6902631579,5029.79,13,2023,12,"Circuit de Spa-Francorchamps",7004,220.557079783902
